Starting ROS 2 launch script...
ROS_VERSION=2
ROS_PYTHON_VERSION=3
ROS_LOCALHOST_ONLY=0
ROS_DISTRO=humble
[INFO] [launch]: All log files can be found below /home/robosub/.ros/log/2025-08-14-20-28-05-831234-ubuntu-2620
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [2736]
[mavros_node-1] [INFO] [1755221286.835658152] [mavros]: Plugin obstacle_distance created
[mavros_node-1] [INFO] [1755221286.835785576] [mavros]: Plugin obstacle_distance initialized
[dvl_node-2] [INFO] [1755221286.856983464] [dvl_node]: 🔄 Connecting to DVL via serial...
[mavros_node-1] [INFO] [1755221286.860127144] [mavros]: Plugin odometry created
[mavros_node-1] [INFO] [1755221286.860247080] [mavros]: Plugin odometry initialized
[mavros_node-1] [INFO] [1755221286.880408008] [mavros]: Plugin onboard_computer_status created
[mavros_node-1] [INFO] [1755221286.880666248] [mavros]: Plugin onboard_computer_status initialized
[dvl_node-2] [INFO] [1755221286.901939784] [dvl_node]: ✅ Connected to DVL via serial!
[mavros_node-1] [INFO] [1755221286.908493384] [mavros]: Plugin open_drone_id created
[mavros_node-1] [INFO] [1755221286.908602184] [mavros]: Plugin open_drone_id initialized
[mavros_node-1] [INFO] [1755221286.933935496] [mavros]: Plugin optical_flow created
[mavros_node-1] [INFO] [1755221286.934060008] [mavros]: Plugin optical_flow initialized
[mavros_node-1] [INFO] [1755221286.957409448] [mavros]: Plugin param created
[mavros_node-1] [INFO] [1755221286.957548296] [mavros]: Plugin param initialized
[mavros_node-1] [INFO] [1755221286.978072488] [mavros]: Plugin play_tune created
[mavros_node-1] [INFO] [1755221286.978190120] [mavros]: Plugin play_tune initialized
[mavros_node-1] [INFO] [1755221287.004518280] [mavros]: Plugin px4flow created
[mavros_node-1] [INFO] [1755221287.004685000] [mavros]: Plugin px4flow initialized
[mavros_node-1] [INFO] [1755221287.033832424] [mavros]: Plugin rallypoint created
[mavros_node-1] [INFO] [1755221287.033992488] [mavros]: Plugin rallypoint initialized
[mavros_node-1] [INFO] [1755221287.056829576] [mavros]: Plugin rangefinder created
[mavros_node-1] [INFO] [1755221287.056955464] [mavros]: Plugin rangefinder initialized
[mavros_node-1] [INFO] [1755221287.084364584] [mavros]: Plugin rc_io created
[mavros_node-1] [INFO] [1755221287.084887976] [mavros]: Plugin rc_io initialized
[mavros_node-1] [INFO] [1755221287.109176264] [mavros]: Plugin setpoint_accel created
[mavros_node-1] [INFO] [1755221287.109291496] [mavros]: Plugin setpoint_accel initialized
[mavros_node-1] [INFO] [1755221287.135367304] [mavros]: Plugin setpoint_attitude created
[mavros_node-1] [INFO] [1755221287.135477576] [mavros]: Plugin setpoint_attitude initialized
[mavros_node-1] [INFO] [1755221287.164383560] [mavros]: Plugin setpoint_position created
[mavros_node-1] [INFO] [1755221287.164502824] [mavros]: Plugin setpoint_position initialized
[mavros_node-1] [INFO] [1755221287.195440488] [mavros]: Plugin setpoint_raw created
[mavros_node-1] [INFO] [1755221287.195578536] [mavros]: Plugin setpoint_raw initialized
[mavros_node-1] [INFO] [1755221287.229068072] [mavros]: Plugin setpoint_trajectory created
[mavros_node-1] [INFO] [1755221287.229226664] [mavros]: Plugin setpoint_trajectory initialized
[mavros_node-1] [INFO] [1755221287.257114216] [mavros]: Plugin setpoint_velocity created
[mavros_node-1] [INFO] [1755221287.257236232] [mavros]: Plugin setpoint_velocity initialized
[mavros_node-1] [INFO] [1755221287.303881256] [mavros]: Plugin sys_status created
[mavros_node-1] [INFO] [1755221287.304053960] [mavros]: Plugin sys_status initialized
[mavros_node-1] [INFO] [1755221287.330714952] [mavros.time]: TM: Timesync mode: MAVLINK
[mavros_node-1] [INFO] [1755221287.338707624] [mavros]: Plugin sys_time created
[mavros_node-1] [INFO] [1755221287.338849960] [mavros]: Plugin sys_time initialized
[mavros_node-1] [INFO] [1755221287.368873800] [mavros]: Plugin tdr_radio created
[mavros_node-1] [INFO] [1755221287.369012904] [mavros]: Plugin tdr_radio initialized
[mavros_node-1] [INFO] [1755221287.399856744] [mavros]: Plugin terrain created
[mavros_node-1] [INFO] [1755221287.399994952] [mavros]: Plugin terrain initialized
[mavros_node-1] [INFO] [1755221287.441346120] [mavros]: Plugin trajectory created
[mavros_node-1] [INFO] [1755221287.441482344] [mavros]: Plugin trajectory initialized
[mavros_node-1] [INFO] [1755221287.473223848] [mavros]: Plugin tunnel created
[mavros_node-1] [INFO] [1755221287.473381096] [mavros]: Plugin tunnel initialized
[mavros_node-1] [INFO] [1755221287.503236104] [mavros]: Plugin vfr_hud created
[mavros_node-1] [INFO] [1755221287.503429384] [mavros]: Plugin vfr_hud initialized
[mavros_node-1] [INFO] [1755221287.533847880] [mavros]: Plugin vibration created
[mavros_node-1] [INFO] [1755221287.533985416] [mavros]: Plugin vibration initialized
[mavros_node-1] [INFO] [1755221287.568329608] [mavros]: Plugin vision_pose created
[mavros_node-1] [INFO] [1755221287.568836040] [mavros]: Plugin vision_pose initialized
[mavros_node-1] [INFO] [1755221287.604138248] [mavros]: Plugin vision_speed created
[mavros_node-1] [INFO] [1755221287.604400392] [mavros]: Plugin vision_speed initialized
[mavros_node-1] [INFO] [1755221287.649770568] [mavros]: Plugin waypoint created
[mavros_node-1] [INFO] [1755221287.649943592] [mavros]: Plugin waypoint initialized
[mavros_node-1] [INFO] [1755221287.689952232] [mavros]: Plugin wheel_odometry created
[mavros_node-1] [INFO] [1755221287.690097064] [mavros]: Plugin wheel_odometry initialized
[mavros_node-1] [INFO] [1755221287.724411464] [mavros]: Plugin wind_estimation created
[mavros_node-1] [INFO] [1755221287.724587944] [mavros]: Plugin wind_estimation initialized
[mavros_node-1] [INFO] [1755221287.728236456] [mavros]: Built-in SIMD instructions: ARM NEON
[mavros_node-1] [INFO] [1755221287.728318344] [mavros]: Built-in MAVLink package version: 2025.6.6
[mavros_node-1] [INFO] [1755221287.728335208] [mavros]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser matrixpilot paparazzi standard storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1755221287.728347464] [mavros]: MAVROS UAS via /uas1 started. MY ID 1.191, TARGET ID 1.1
[mavros_node-1] [WARN] [1755221287.811241672] [mavros.time]: TM: Wrong FCU time.
[mavros_node-1] [INFO] [1755221288.022384520] [mavros.rc]: RC_CHANNELS message detected!
[mavros_node-1] [INFO] [1755221288.030689736] [mavros.imu]: IMU: Raw IMU message used.
[mavros_node-1] [WARN] [1755221288.030831080] [mavros.imu]: IMU: linear acceleration on RAW_IMU known on APM only.
[mavros_node-1] [WARN] [1755221288.030872744] [mavros.imu]: IMU: ~imu/data_raw stores unscaled raw acceleration report.
[mavros_node-1] [WARN] [1755221288.050087304] [mavros.global_position]: GP: No GPS fix
[dvl_node-2] [INFO] [1755221288.056691784] [dvl_node]: ✅ DVL Node initialized and ready!
[mavros_node-1] [INFO] [1755221288.287184808] [mavros_router]: link[1001] detected remote address 1.191
[mavros_node-1] [INFO] [1755221288.494452552] [mavros]: CON: Got HEARTBEAT, connected. FCU: ArduPilot
[mavros_node-1] [INFO] [1755221288.494685096] [mavros.mission]: WP: detected enable_partial_push: 1
[mavros_node-1] [INFO] [1755221288.530527912] [mavros.rc]: RC_CHANNELS message detected!
[mavros_node-1] [INFO] [1755221288.538926088] [mavros.imu]: IMU: Raw IMU message used.
[mavros_node-1] [WARN] [1755221289.624997416] [mavros.cmd]: CMD: Unexpected command 520, result 0
[mavros_node-1] [INFO] [1755221289.638966792] [mavros.geofence]: GF: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1755221289.639102536] [mavros.rallypoint]: RP: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1755221289.639154664] [mavros.mission]: WP: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1755221289.639195976] [mavros.sys]: VER: 1.1: Capabilities         0x000000000000f9e7
[mavros_node-1] [INFO] [1755221289.639242888] [mavros.sys]: VER: 1.1: Flight software:     040503ff (80e8c23a)
[mavros_node-1] [INFO] [1755221289.639273096] [mavros.sys]: VER: 1.1: Middleware software: 00000000 (        )
[mavros_node-1] [INFO] [1755221289.639298856] [mavros.sys]: VER: 1.1: OS software:         00000000 (6a85082c	@W��)
[mavros_node-1] [INFO] [1755221289.639438184] [mavros.sys]: VER: 1.1: Board hardware:      00320000
[mavros_node-1] [INFO] [1755221289.639469928] [mavros.sys]: VER: 1.1: VID/PID:             1209:5740
[mavros_node-1] [INFO] [1755221289.639490888] [mavros.sys]: VER: 1.1: UID:                 0000000000000000
[dvl_mavros_bridge-3] [INFO] [1755221289.741527176] [dvl_mavros_bridge]: 🌉 DVL-MAVROS Bridge started with QoS matching!
[dvl_mavros_bridge-3] [INFO] [1755221289.742319016] [dvl_mavros_bridge]: 📡 Bridging /dvl/* → /mavros/vision_*
[mavros_node-1] [INFO] [1755221289.877767816] [mavros.sys]: FCU: EKF3 IMU0 is using external nav data
[mavros_node-1] [INFO] [1755221289.885946952] [mavros.sys]: FCU: EKF3 IMU0 initial pos NED = -0.0,0.0,-0.0 (m)
[mavros_node-1] [INFO] [1755221289.897059688] [mavros.sys]: FCU: EKF3 IMU0 initial vel NED = 0.0,0.0,-0.0 (m/s)
[mavros_node-1] [INFO] [1755221289.905384168] [mavros.sys]: FCU: EKF3 IMU1 is using external nav data
[mavros_node-1] [INFO] [1755221289.916487336] [mavros.sys]: FCU: EKF3 IMU1 initial pos NED = -0.0,0.0,-0.0 (m)
[mavros_node-1] [INFO] [1755221289.924820520] [mavros.sys]: FCU: EKF3 IMU1 initial vel NED = 0.0,0.0,-0.0 (m/s)
[dvl_node-2] [INFO] [1755221290.057699560] [dvl_node]: DVL: V=[0.016, 0.001, 0.004] m/s, FOM=-0.001, Range=nanm
[dvl_mavros_bridge-3] [INFO] [1755221290.952765768] [dvl_mavros_bridge]: 🎯 Position bridged: [0.008, -0.001, 0.001] m
[INFO] [prequal-4]: process started with pid [2798]
[dvl_mavros_bridge-3] [INFO] [1755221291.745070024] [dvl_mavros_bridge]: ✅ MAVROS topics detected (150 topics) - bridge ready
[dvl_node-2] [INFO] [1755221292.086918088] [dvl_node]: DVL: V=[-0.004, -0.001, 0.002] m/s, FOM=-0.001, Range=nanm
[dvl_mavros_bridge-3] [INFO] [1755221292.223137640] [dvl_mavros_bridge]: 🚀 Velocity bridged: [0.002, 0.005, -0.000] m/s
[dvl_mavros_bridge-3] [INFO] [1755221292.226673672] [dvl_mavros_bridge]: 🎯 Position bridged: [0.006, -0.006, 0.003] m
[dvl_mavros_bridge-3] [INFO] [1755221293.484176616] [dvl_mavros_bridge]: 🎯 Position bridged: [0.005, -0.008, 0.003] m
[dvl_mavros_bridge-3] [INFO] [1755221294.744523720] [dvl_mavros_bridge]: ✅ Bridge healthy - Vel: 7.8Hz, Pos: 7.8Hz
[dvl_mavros_bridge-3] [INFO] [1755221295.910694312] [dvl_mavros_bridge]: 🎯 Position bridged: [0.009, -0.004, -0.007] m
[dvl_node-2] [INFO] [1755221296.044002856] [dvl_node]: DVL: V=[0.002, 0.002, -0.007] m/s, FOM=0.001, Range=nanm
[prequal-4] [INFO] [1755221297.115290024] [robot_control]: 🔄 Waiting for MAVROS to initialize...
[prequal-4] [INFO] [1755221297.148112808] [robot_control]: RobotControl initialized with MAVROS Vision Topics (DVL via Bridge)
[prequal-4] [INFO] [1755221297.149516744] [straight_left_mission]: [INFO] Straight Left Mission Node Initialized (MAVROS Vision Topics Mode)
[prequal-4] [INFO] [1755221297.150185480] [straight_left_mission]: [INFO] Starting Straight Left Mission with CONCURRENT Descent and Forward Movement
[prequal-4] [INFO] [1755221297.150806632] [straight_left_mission]: [INFO] Arming vehicle...
[dvl_mavros_bridge-3] [INFO] [1755221297.186454472] [dvl_mavros_bridge]: 🚀 Velocity bridged: [-0.006, -0.003, -0.008] m/s
[dvl_mavros_bridge-3] [INFO] [1755221297.189982344] [dvl_mavros_bridge]: 🎯 Position bridged: [0.001, -0.004, -0.009] m
[prequal-4] [INFO] [1755221297.228884008] [armer_node]: ✅ Vehicle armed successfully.
[mavros_node-1] [WARN] [1755221297.238720328] [mavros.sys]: FCU: Backup location parameters are missing or zero
[mavros_node-1] [WARN] [1755221297.245511176] [mavros.sys]: FCU: Compass performance degraded
[dvl_node-2] [INFO] [1755221298.081420488] [dvl_node]: DVL: V=[-0.005, -0.005, 0.009] m/s, FOM=-0.001, Range=nanm
[dvl_mavros_bridge-3] [INFO] [1755221298.468509608] [dvl_mavros_bridge]: 🎯 Position bridged: [-0.008, -0.008, -0.003] m
[mavros_node-1] [INFO] [1755221298.496731176] [mavros.home_position]: HP: requesting home position
[mavros_node-1] [INFO] [1755221298.624194760] [mavros.sys]: FCU: ArduSub V4.5.3 (80e8c23a)
[mavros_node-1] [INFO] [1755221298.629745000] [mavros.sys]: FCU: ChibiOS: 6a85082c
[mavros_node-1] [INFO] [1755221298.638031272] [mavros.sys]: FCU: Pixhawk4 00380030 31385117 35333837
[mavros_node-1] [INFO] [1755221298.643612936] [mavros.sys]: FCU: IOMCU: 420 1001 411FC231
[mavros_node-1] [INFO] [1755221298.649141512] [mavros.sys]: FCU: RCOut: PWM:1-16
[mavros_node-1] [INFO] [1755221298.657537000] [mavros.sys]: FCU: IMU0: fast sampling enabled 8.0kHz/2.0kHz
[mavros_node-1] [INFO] [1755221298.663456904] [mavros.sys]: FCU: Frame: VECTORED_6DOF
[prequal-4] [INFO] [1755221299.232346152] [straight_left_mission]: [INFO] Setting GUIDED mode...
[prequal-4] [INFO] [1755221299.260473768] [set_guided_mode]: 🔍 Checking current flight mode...
[prequal-4] [INFO] [1755221299.487489064] [set_guided_mode]: 📊 Current mode: MANUAL
[prequal-4] [INFO] [1755221299.488959080] [set_guided_mode]: 🔄 Requesting GUIDED mode...
[prequal-4] [INFO] [1755221299.506905000] [set_guided_mode]: 📤 Mode change request sent, waiting for confirmation...
[prequal-4] [INFO] [1755221299.508617960] [set_guided_mode]: ⏳ Still waiting... Current mode: MANUAL
[prequal-4] [INFO] [1755221299.510055112] [set_guided_mode]: ⏳ Still waiting... Current mode: MANUAL
[prequal-4] [INFO] [1755221299.553072264] [set_guided_mode]: ✅ Mode successfully changed to GUIDED
[prequal-4] [INFO] [1755221299.566763304] [straight_left_mission]: [INFO] Waiting for MAVROS vision data and control systems...
[prequal-4] [INFO] [1755221299.568675464] [straight_left_mission]: [INFO] Waiting for MAVROS vision pose and speed data...
[prequal-4] [INFO] [1755221299.570019336] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (0.0s)
[dvl_mavros_bridge-3] [INFO] [1755221299.737739368] [dvl_mavros_bridge]: 🚀 Velocity bridged: [-0.005, -0.001, 0.005] m/s
[dvl_mavros_bridge-3] [INFO] [1755221299.741330952] [dvl_mavros_bridge]: 🎯 Position bridged: [-0.014, -0.018, 0.003] m
[dvl_mavros_bridge-3] [INFO] [1755221299.744456776] [dvl_mavros_bridge]: ✅ Bridge healthy - Vel: 8.0Hz, Pos: 8.0Hz
[prequal-4] [INFO] [1755221300.572965896] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (1.0s)
[dvl_mavros_bridge-3] [INFO] [1755221301.016652488] [dvl_mavros_bridge]: 🎯 Position bridged: [-0.024, -0.017, 0.029] m
[prequal-4] [INFO] [1755221301.575947080] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (2.0s)
[dvl_node-2] [INFO] [1755221302.023800520] [dvl_node]: DVL: V=[0.001, -0.014, -0.008] m/s, FOM=-0.002, Range=nanm
[dvl_mavros_bridge-3] [INFO] [1755221302.274921576] [dvl_mavros_bridge]: 🚀 Velocity bridged: [-0.001, 0.000, -0.012] m/s
[dvl_mavros_bridge-3] [INFO] [1755221302.278418120] [dvl_mavros_bridge]: 🎯 Position bridged: [-0.020, -0.019, 0.037] m
[prequal-4] [INFO] [1755221302.578947784] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (3.0s)
[mavros_node-1] [INFO] [1755221303.515528008] [mavros.mission]: WP: mission received
[dvl_mavros_bridge-3] [INFO] [1755221303.546121640] [dvl_mavros_bridge]: 🎯 Position bridged: [-0.016, -0.025, 0.032] m
[prequal-4] [INFO] [1755221303.581863592] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (4.0s)
[dvl_node-2] [INFO] [1755221304.053546952] [dvl_node]: DVL: V=[0.011, -0.008, 0.005] m/s, FOM=-0.001, Range=nanm
[prequal-4] [INFO] [1755221304.584829832] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (5.0s)
[dvl_mavros_bridge-3] [INFO] [1755221304.744653768] [dvl_mavros_bridge]: ✅ Bridge healthy - Vel: 7.8Hz, Pos: 7.8Hz
[prequal-4] [INFO] [1755221305.587772104] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (6.0s)
[dvl_mavros_bridge-3] [INFO] [1755221305.940040424] [dvl_mavros_bridge]: 🎯 Position bridged: [0.011, -0.028, 0.039] m
[dvl_node-2] [INFO] [1755221306.073595528] [dvl_node]: DVL: V=[0.013, 0.008, -0.006] m/s, FOM=0.001, Range=nanm
[prequal-4] [INFO] [1755221306.590678280] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (7.0s)
[dvl_mavros_bridge-3] [INFO] [1755221307.207853416] [dvl_mavros_bridge]: 🚀 Velocity bridged: [0.016, 0.010, -0.001] m/s
[dvl_mavros_bridge-3] [INFO] [1755221307.211427848] [dvl_mavros_bridge]: 🎯 Position bridged: [0.027, -0.024, 0.041] m
[prequal-4] [INFO] [1755221307.593638728] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (8.0s)
[dvl_node-2] [INFO] [1755221308.093332264] [dvl_node]: DVL: V=[0.011, -0.001, 0.003] m/s, FOM=-0.001, Range=nanm
[dvl_mavros_bridge-3] [INFO] [1755221308.470321544] [dvl_mavros_bridge]: 🎯 Position bridged: [0.040, -0.023, 0.040] m
[prequal-4] [INFO] [1755221308.596666856] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (9.0s)
[mavros_node-1] [INFO] [1755221308.644415112] [mavros.rallypoint]: RP: mission received
[prequal-4] [INFO] [1755221309.599617192] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (10.0s)
[dvl_mavros_bridge-3] [INFO] [1755221309.734515912] [dvl_mavros_bridge]: 🚀 Velocity bridged: [0.013, 0.003, 0.004] m/s
[dvl_mavros_bridge-3] [INFO] [1755221309.738073576] [dvl_mavros_bridge]: 🎯 Position bridged: [0.059, -0.019, 0.044] m
[dvl_mavros_bridge-3] [INFO] [1755221309.744163528] [dvl_mavros_bridge]: ✅ Bridge healthy - Vel: 8.0Hz, Pos: 8.0Hz
[prequal-4] [INFO] [1755221310.602529896] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (11.0s)
[dvl_mavros_bridge-3] [INFO] [1755221310.993597448] [dvl_mavros_bridge]: 🎯 Position bridged: [0.072, -0.017, 0.041] m
[prequal-4] [INFO] [1755221311.605533640] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (12.0s)
[dvl_node-2] [INFO] [1755221312.011476616] [dvl_node]: DVL: V=[0.007, 0.003, -0.001] m/s, FOM=0.001, Range=nanm
[dvl_mavros_bridge-3] [INFO] [1755221312.262415464] [dvl_mavros_bridge]: 🚀 Velocity bridged: [0.008, -0.004, -0.004] m/s
[dvl_mavros_bridge-3] [INFO] [1755221312.265849480] [dvl_mavros_bridge]: 🎯 Position bridged: [0.089, -0.014, 0.041] m
[prequal-4] [INFO] [1755221312.608519176] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (13.0s)
[mavros_node-1] [INFO] [1755221313.513879720] [mavros.geofence]: GF: mission received
[dvl_mavros_bridge-3] [INFO] [1755221313.525004456] [dvl_mavros_bridge]: 🎯 Position bridged: [0.106, -0.010, 0.042] m
[prequal-4] [INFO] [1755221313.611483400] [straight_left_mission]: [INFO] Waiting for MAVROS vision data... (14.0s)
