Starting ROS 2 launch script...
ROS_VERSION=2
ROS_PYTHON_VERSION=3
ROS_LOCALHOST_ONLY=0
ROS_DISTRO=humble
[INFO] [launch]: All log files can be found below /home/robosub/.ros/log/2025-08-15-03-04-38-188375-ubuntu-2709
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [2765]
[mavros_node-1] [INFO] [1755245078.600651888] [mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1755245078.607152720] [mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1755245078.607258224] [mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1755245078.619310640] [mavros]: Plugin command created
[mavros_node-1] [INFO] [1755245078.619464624] [mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1755245078.626718288] [mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1755245078.626827728] [mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1755245078.635601936] [mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1755245078.635739856] [mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1755245078.642641136] [mavros.distance_sensor]: DS: Plugin not configured!
[mavros_node-1] [INFO] [1755245078.642819696] [mavros]: Plugin distance_sensor created
[mavros_node-1] [INFO] [1755245078.642875600] [mavros]: Plugin distance_sensor initialized
[mavros_node-1] [INFO] [1755245078.651062768] [mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1755245078.651185168] [mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1755245078.664376080] [mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1755245078.665642064] [mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1755245078.690396240] [mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1755245078.691638448] [mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1755245078.718412624] [mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1755245078.719796688] [mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1755245078.734760752] [mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1755245078.736566512] [mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1755245078.762472144] [mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1755245078.763771760] [mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1755245078.793910288] [mavros]: Plugin global_position created
[mavros_node-1] [INFO] [1755245078.794065136] [mavros]: Plugin global_position initialized
[mavros_node-1] [INFO] [1755245078.808303760] [mavros]: Plugin gps_input created
[mavros_node-1] [INFO] [1755245078.808414960] [mavros]: Plugin gps_input initialized
[mavros_node-1] [INFO] [1755245078.820882448] [mavros]: Plugin gps_rtk created
[mavros_node-1] [INFO] [1755245078.821040752] [mavros]: Plugin gps_rtk initialized
[mavros_node-1] [INFO] [1755245078.835175600] [mavros]: Plugin gps_status created
[mavros_node-1] [INFO] [1755245078.835316336] [mavros]: Plugin gps_status initialized
[mavros_node-1] [INFO] [1755245078.848440304] [mavros]: Plugin guided_target created
[mavros_node-1] [INFO] [1755245078.848563952] [mavros]: Plugin guided_target initialized
[mavros_node-1] [INFO] [1755245078.866588112] [mavros]: Plugin hil created
[mavros_node-1] [INFO] [1755245078.866726416] [mavros]: Plugin hil initialized
[mavros_node-1] [INFO] [1755245078.881883312] [mavros]: Plugin home_position created
[mavros_node-1] [INFO] [1755245078.882003024] [mavros]: Plugin home_position initialized
[mavros_node-1] [INFO] [1755245078.900614576] [mavros]: Plugin imu created
[mavros_node-1] [INFO] [1755245078.900765616] [mavros]: Plugin imu initialized
[mavros_node-1] [INFO] [1755245078.920156624] [mavros]: Plugin landing_target created
[mavros_node-1] [INFO] [1755245078.920284112] [mavros]: Plugin landing_target initialized
[mavros_node-1] [INFO] [1755245078.939797712] [mavros]: Plugin local_position created
[mavros_node-1] [INFO] [1755245078.939963504] [mavros]: Plugin local_position initialized
[mavros_node-1] [INFO] [1755245078.964989744] [mavros]: Plugin log_transfer created
[mavros_node-1] [INFO] [1755245078.965141520] [mavros]: Plugin log_transfer initialized
[mavros_node-1] [INFO] [1755245078.986816688] [mavros]: Plugin mag_calibration_status created
[mavros_node-1] [INFO] [1755245078.986980400] [mavros]: Plugin mag_calibration_status initialized
[mavros_node-1] [INFO] [1755245079.005376816] [mavros]: Plugin manual_control created
[mavros_node-1] [INFO] [1755245079.005511920] [mavros]: Plugin manual_control initialized
[mavros_node-1] [INFO] [1755245079.024208144] [mavros]: Plugin mocap_pose_estimate created
[mavros_node-1] [INFO] [1755245079.024335664] [mavros]: Plugin mocap_pose_estimate initialized
[mavros_node-1] [INFO] [1755245079.095419696] [mavros]: Plugin mount_control created
[mavros_node-1] [INFO] [1755245079.095617808] [mavros]: Plugin mount_control initialized
[mavros_node-1] [INFO] [1755245079.119465520] [mavros]: Plugin nav_controller_output created
[mavros_node-1] [INFO] [1755245079.119591536] [mavros]: Plugin nav_controller_output initialized
[mavros_node-1] [INFO] [1755245079.142983952] [mavros]: Plugin obstacle_distance created
[mavros_node-1] [INFO] [1755245079.143159184] [mavros]: Plugin obstacle_distance initialized
[mavros_node-1] [INFO] [1755245079.164793904] [mavros]: Plugin odometry created
[mavros_node-1] [INFO] [1755245079.165034000] [mavros]: Plugin odometry initialized
[mavros_node-1] [INFO] [1755245079.189328784] [mavros]: Plugin onboard_computer_status created
[mavros_node-1] [INFO] [1755245079.189478928] [mavros]: Plugin onboard_computer_status initialized
[mavros_node-1] [INFO] [1755245079.216601680] [mavros]: Plugin open_drone_id created
[mavros_node-1] [INFO] [1755245079.216718096] [mavros]: Plugin open_drone_id initialized
[dvl_node-2] [INFO] [1755245079.234418896] [dvl_node]: 🔄 Connecting to DVL via serial...
[mavros_node-1] [INFO] [1755245079.241530576] [mavros]: Plugin optical_flow created
[mavros_node-1] [INFO] [1755245079.241835920] [mavros]: Plugin optical_flow initialized
[mavros_node-1] [INFO] [1755245079.266321584] [mavros]: Plugin param created
[mavros_node-1] [INFO] [1755245079.266459312] [mavros]: Plugin param initialized
[dvl_node-2] [INFO] [1755245079.278617936] [dvl_node]: ✅ Connected to DVL via serial!
[mavros_node-1] [INFO] [1755245079.288117296] [mavros]: Plugin play_tune created
[mavros_node-1] [INFO] [1755245079.288531120] [mavros]: Plugin play_tune initialized
[mavros_node-1] [INFO] [1755245079.315648784] [mavros]: Plugin px4flow created
[mavros_node-1] [INFO] [1755245079.315798480] [mavros]: Plugin px4flow initialized
[mavros_node-1] [INFO] [1755245079.344721424] [mavros]: Plugin rallypoint created
[mavros_node-1] [INFO] [1755245079.344879600] [mavros]: Plugin rallypoint initialized
[mavros_node-1] [INFO] [1755245079.367641552] [mavros]: Plugin rangefinder created
[mavros_node-1] [INFO] [1755245079.367768784] [mavros]: Plugin rangefinder initialized
[mavros_node-1] [INFO] [1755245079.396403024] [mavros]: Plugin rc_io created
[mavros_node-1] [INFO] [1755245079.396662320] [mavros]: Plugin rc_io initialized
[mavros_node-1] [INFO] [1755245079.423085424] [mavros]: Plugin setpoint_accel created
[mavros_node-1] [INFO] [1755245079.423201520] [mavros]: Plugin setpoint_accel initialized
[mavros_node-1] [INFO] [1755245079.452026576] [mavros]: Plugin setpoint_attitude created
[mavros_node-1] [INFO] [1755245079.452155440] [mavros]: Plugin setpoint_attitude initialized
[mavros_node-1] [INFO] [1755245079.484645872] [mavros]: Plugin setpoint_position created
[mavros_node-1] [INFO] [1755245079.485133168] [mavros]: Plugin setpoint_position initialized
[mavros_node-1] [INFO] [1755245079.520381264] [mavros]: Plugin setpoint_raw created
[mavros_node-1] [INFO] [1755245079.520516144] [mavros]: Plugin setpoint_raw initialized
[mavros_node-1] [INFO] [1755245079.555960752] [mavros]: Plugin setpoint_trajectory created
[mavros_node-1] [INFO] [1755245079.556100048] [mavros]: Plugin setpoint_trajectory initialized
[mavros_node-1] [INFO] [1755245079.587704752] [mavros]: Plugin setpoint_velocity created
[mavros_node-1] [INFO] [1755245079.587850064] [mavros]: Plugin setpoint_velocity initialized
[mavros_node-1] [INFO] [1755245079.642649616] [mavros]: Plugin sys_status created
[mavros_node-1] [INFO] [1755245079.642818768] [mavros]: Plugin sys_status initialized
[mavros_node-1] [INFO] [1755245079.675312304] [mavros.time]: TM: Timesync mode: MAVLINK
[mavros_node-1] [INFO] [1755245079.684312720] [mavros]: Plugin sys_time created
[mavros_node-1] [INFO] [1755245079.684444336] [mavros]: Plugin sys_time initialized
[mavros_node-1] [INFO] [1755245079.717082928] [mavros]: Plugin tdr_radio created
[mavros_node-1] [INFO] [1755245079.717222224] [mavros]: Plugin tdr_radio initialized
[mavros_node-1] [INFO] [1755245079.747509904] [mavros]: Plugin terrain created
[mavros_node-1] [INFO] [1755245079.747647504] [mavros]: Plugin terrain initialized
[mavros_node-1] [INFO] [1755245079.951236176] [mavros]: Plugin trajectory created
[mavros_node-1] [INFO] [1755245079.951404560] [mavros]: Plugin trajectory initialized
[mavros_node-1] [INFO] [1755245079.995612432] [mavros]: Plugin tunnel created
[mavros_node-1] [INFO] [1755245079.997083216] [mavros]: Plugin tunnel initialized
[mavros_node-1] [INFO] [1755245080.034733648] [mavros]: Plugin vfr_hud created
[mavros_node-1] [INFO] [1755245080.034909520] [mavros]: Plugin vfr_hud initialized
[mavros_node-1] [INFO] [1755245080.069445680] [mavros]: Plugin vibration created
[mavros_node-1] [INFO] [1755245080.069578864] [mavros]: Plugin vibration initialized
[mavros_node-1] [INFO] [1755245080.106250704] [mavros]: Plugin vision_pose created
[mavros_node-1] [INFO] [1755245080.106367632] [mavros]: Plugin vision_pose initialized
[mavros_node-1] [INFO] [1755245080.143403312] [mavros]: Plugin vision_speed created
[mavros_node-1] [INFO] [1755245080.143562000] [mavros]: Plugin vision_speed initialized
[mavros_node-1] [INFO] [1755245080.191352144] [mavros]: Plugin waypoint created
[mavros_node-1] [INFO] [1755245080.191837872] [mavros]: Plugin waypoint initialized
[mavros_node-1] [INFO] [1755245080.234341168] [mavros]: Plugin wheel_odometry created
[mavros_node-1] [INFO] [1755245080.234519728] [mavros]: Plugin wheel_odometry initialized
[mavros_node-1] [INFO] [1755245080.272112144] [mavros]: Plugin wind_estimation created
[mavros_node-1] [INFO] [1755245080.272259376] [mavros]: Plugin wind_estimation initialized
[mavros_node-1] [INFO] [1755245080.276147152] [mavros]: Built-in SIMD instructions: ARM NEON
[mavros_node-1] [INFO] [1755245080.276219888] [mavros]: Built-in MAVLink package version: 2025.6.6
[mavros_node-1] [INFO] [1755245080.276240336] [mavros]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser matrixpilot paparazzi standard storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1755245080.276252880] [mavros]: MAVROS UAS via /uas1 started. MY ID 1.191, TARGET ID 1.1
[mavros_node-1] [WARN] [1755245080.493067536] [mavros.time]: TM: Wrong FCU time.
[mavros_node-1] [INFO] [1755245080.522990128] [mavros]: CON: Got HEARTBEAT, connected. FCU: ArduPilot
[mavros_node-1] [INFO] [1755245080.523358032] [mavros.mission]: WP: detected enable_partial_push: 1
[mavros_node-1] [INFO] [1755245080.558790288] [mavros.rc]: RC_CHANNELS message detected!
[mavros_node-1] [INFO] [1755245080.567081584] [mavros.imu]: IMU: Raw IMU message used.
[mavros_node-1] [WARN] [1755245080.589324912] [mavros.global_position]: GP: No GPS fix
[mavros_node-1] [INFO] [1755245080.620588208] [mavros_router]: link[1001] detected remote address 1.191
[dvl_node-2] [INFO] [1755245081.088713008] [dvl_node]: ✅ DVL Node initialized and ready!
[INFO] [rosbag_recorder-4]: process started with pid [2827]
[mavros_node-1] [WARN] [1755245081.655924304] [mavros.cmd]: CMD: Unexpected command 520, result 0
[mavros_node-1] [INFO] [1755245081.669846096] [mavros.geofence]: GF: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1755245081.669939696] [mavros.rallypoint]: RP: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1755245081.669966672] [mavros.mission]: WP: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1755245081.669990480] [mavros.sys]: VER: 1.1: Capabilities         0x000000000000f9e7
[mavros_node-1] [INFO] [1755245081.670021936] [mavros.sys]: VER: 1.1: Flight software:     040503ff (80e8c23a)
[mavros_node-1] [INFO] [1755245081.670035984] [mavros.sys]: VER: 1.1: Middleware software: 00000000 (        )
[mavros_node-1] [INFO] [1755245081.670047952] [mavros.sys]: VER: 1.1: OS software:         00000000 (6a85082c	@W��)
[mavros_node-1] [INFO] [1755245081.670057648] [mavros.sys]: VER: 1.1: Board hardware:      00320000
[mavros_node-1] [INFO] [1755245081.670067312] [mavros.sys]: VER: 1.1: VID/PID:             1209:5740
[mavros_node-1] [INFO] [1755245081.670076336] [mavros.sys]: VER: 1.1: UID:                 0000000000000000
[rosbag_recorder-4] [INFO] [1755245081.713988656] [rosbag_recorder]: 🔦 Starting rosbag2 recording to: /home/robosub/rosbags/robosub_2025-08-15_03-04-41
[rosbag_recorder-4] [INFO] [1755245081.714717200] [rosbag_recorder]: 🛰️ Recording 29 topics for DVL+MAVROS system
[rosbag_recorder-4] [INFO] [1755245081.715314256] [rosbag_recorder]: 💾 Bag will be saved to: /home/robosub/rosbags/robosub_2025-08-15_03-04-41
[rosbag_recorder-4] [INFO] [1755245081.715907568] [rosbag_recorder]: 📝 Command: ros2 bag record -o /home/robosub/rosbags/robosub_2025-08-15_03-04-41 --compression-mode file --compression-format ... [+29 topics]
[rosbag_recorder-4] [INFO] [1755245081.717974544] [rosbag_recorder]: ✅ Rosbag recording started successfully
[rosbag_recorder-4] [INFO] [1755245081.721672656] [rosbag_recorder]: 📊 Recording active for 0.0 minutes
[dvl_mavros_bridge-3] [INFO] [1755245082.147777008] [dvl_mavros_bridge]: 🌉 DVL-MAVROS Bridge started with QoS matching!
[dvl_mavros_bridge-3] [INFO] [1755245082.148490064] [dvl_mavros_bridge]: 📡 Bridging /dvl/* → /mavros/vision_*
[mavros_node-1] [INFO] [1755245082.383071760] [mavros.sys]: FCU: EKF3 IMU0 is using external nav data
[mavros_node-1] [INFO] [1755245082.391355216] [mavros.sys]: FCU: EKF3 IMU0 initial pos NED = 0.0,0.0,-0.0 (m)
[mavros_node-1] [INFO] [1755245082.402472240] [mavros.sys]: FCU: EKF3 IMU0 initial vel NED = 0.0,0.0,0.0 (m/s)
[mavros_node-1] [INFO] [1755245082.410797168] [mavros.sys]: FCU: EKF3 IMU1 is using external nav data
[mavros_node-1] [INFO] [1755245082.419095472] [mavros.sys]: FCU: EKF3 IMU1 initial pos NED = 0.0,0.0,-0.0 (m)
[mavros_node-1] [INFO] [1755245082.430205072] [mavros.sys]: FCU: EKF3 IMU1 initial vel NED = 0.0,0.0,0.0 (m/s)
[INFO] [prequal-5]: process started with pid [2859]
[dvl_mavros_bridge-3] [INFO] [1755245083.523775184] [dvl_mavros_bridge]: 🎯 Position bridged: [0.005, 0.010, -0.001] m
[dvl_node-2] [INFO] [1755245084.062348880] [dvl_node]: DVL: V=[0.008, -0.001, 0.001] m/s, FOM=-0.001, Range=nanm
[dvl_mavros_bridge-3] [INFO] [1755245084.153132432] [dvl_mavros_bridge]: ✅ MAVROS topics detected (150 topics) - bridge ready
[dvl_mavros_bridge-3] [INFO] [1755245084.864213840] [dvl_mavros_bridge]: 🚀 Velocity bridged: [-0.002, -0.005, -0.004] m/s
[dvl_mavros_bridge-3] [INFO] [1755245084.867324624] [dvl_mavros_bridge]: 🎯 Position bridged: [0.012, 0.013, -0.003] m
[dvl_node-2] [INFO] [1755245086.076717616] [dvl_node]: DVL: V=[0.004, 0.007, 0.007] m/s, FOM=0.002, Range=nanm
[dvl_mavros_bridge-3] [INFO] [1755245086.206881488] [dvl_mavros_bridge]: 🎯 Position bridged: [0.015, 0.013, -0.000] m
[dvl_mavros_bridge-3] [INFO] [1755245087.150787920] [dvl_mavros_bridge]: ✅ Bridge healthy - Vel: 7.4Hz, Pos: 7.4Hz
[dvl_node-2] [INFO] [1755245088.094399152] [dvl_node]: DVL: V=[0.003, 0.014, 0.001] m/s, FOM=0.000, Range=nanm
[dvl_mavros_bridge-3] [INFO] [1755245088.494530896] [dvl_mavros_bridge]: 🎯 Position bridged: [0.025, 0.025, -0.001] m
[dvl_mavros_bridge-3] [INFO] [1755245089.835792336] [dvl_mavros_bridge]: 🚀 Velocity bridged: [0.001, -0.003, 0.006] m/s
[dvl_mavros_bridge-3] [INFO] [1755245089.841237200] [dvl_mavros_bridge]: 🎯 Position bridged: [0.031, 0.030, 0.002] m
[prequal-5] [INFO] [1755245089.861813520] [robot_control]: 🔄 Waiting for MAVROS to initialize...
[prequal-5] [INFO] [1755245089.907764400] [robot_control]: RobotControl initialized with MAVROS Vision Topics (DVL via Bridge)
[prequal-5] [INFO] [1755245089.912034032] [straight_left_mission]: [INFO] Straight Left Mission Node Initialized (MAVROS Vision Topics Mode)
[prequal-5] [INFO] [1755245089.913975024] [straight_left_mission]: [INFO] Starting Straight Left Mission with CONCURRENT Descent and Forward Movement
[prequal-5] [INFO] [1755245089.914751728] [straight_left_mission]: [INFO] Arming vehicle...
[prequal-5] [INFO] [1755245089.964342960] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245089.994857808] [armer_node]: ✅ Vehicle armed successfully.
[mavros_node-1] [WARN] [1755245090.006175504] [mavros.sys]: FCU: Backup location parameters are missing or zero
[mavros_node-1] [WARN] [1755245090.012981456] [mavros.sys]: FCU: Compass performance degraded
[dvl_node-2] [INFO] [1755245090.097519056] [dvl_node]: DVL: V=[0.007, -0.000, 0.006] m/s, FOM=-0.003, Range=nanm
[prequal-5] [INFO] [1755245090.100304560] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245090.238091888] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245090.372832592] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245090.509174032] [robot_control]: Pose CB
[mavros_node-1] [INFO] [1755245090.525253424] [mavros.home_position]: HP: requesting home position
[prequal-5] [INFO] [1755245090.645188272] [robot_control]: Pose CB
[mavros_node-1] [INFO] [1755245090.651191120] [mavros.sys]: FCU: ArduSub V4.5.3 (80e8c23a)
[mavros_node-1] [INFO] [1755245090.656671408] [mavros.sys]: FCU: ChibiOS: 6a85082c
[mavros_node-1] [INFO] [1755245090.665074512] [mavros.sys]: FCU: Pixhawk4 00380030 31385117 35333837
[mavros_node-1] [INFO] [1755245090.673334256] [mavros.sys]: FCU: IOMCU: 420 1001 411FC231
[mavros_node-1] [INFO] [1755245090.676121584] [mavros.sys]: FCU: RCOut: PWM:1-16
[mavros_node-1] [INFO] [1755245090.687242928] [mavros.sys]: FCU: IMU0: fast sampling enabled 8.0kHz/2.0kHz
[mavros_node-1] [INFO] [1755245090.692874192] [mavros.sys]: FCU: Frame: VECTORED_6DOF
[prequal-5] [INFO] [1755245090.769521936] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245090.905481776] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245091.044576336] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245091.046180624] [robot_control]: MAVROS Vision Pose (DVL): x=0.037m, y=0.037m, z=0.005m
[dvl_mavros_bridge-3] [INFO] [1755245091.176512048] [dvl_mavros_bridge]: 🎯 Position bridged: [0.038, 0.037, 0.005] m
[prequal-5] [INFO] [1755245091.177524976] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245091.312764880] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245091.449360624] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245091.574496336] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245091.709423632] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245091.845300368] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245091.981086000] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245091.998451024] [straight_left_mission]: [INFO] Setting GUIDED mode...
[prequal-5] [INFO] [1755245092.041268848] [set_guided_mode]: 🔍 Checking current flight mode...
[prequal-5] [INFO] [1755245092.118711824] [robot_control]: Pose CB
[dvl_mavros_bridge-3] [INFO] [1755245092.150816144] [dvl_mavros_bridge]: ✅ Bridge healthy - Vel: 7.4Hz, Pos: 7.4Hz
[prequal-5] [INFO] [1755245092.243015056] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245092.378164752] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245092.514085424] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245092.519991120] [set_guided_mode]: 📊 Current mode: MANUAL
[prequal-5] [INFO] [1755245092.521453264] [set_guided_mode]: 🔄 Requesting GUIDED mode...
[prequal-5] [INFO] [1755245092.529158320] [set_guided_mode]: 📤 Mode change request sent, waiting for confirmation...
[prequal-5] [INFO] [1755245092.531148496] [set_guided_mode]: ⏳ Still waiting... Current mode: MANUAL
[prequal-5] [INFO] [1755245092.532711728] [set_guided_mode]: ⏳ Still waiting... Current mode: MANUAL
[prequal-5] [INFO] [1755245092.635447248] [set_guided_mode]: ⏳ Still waiting... Current mode: MANUAL
[prequal-5] [INFO] [1755245092.649277072] [robot_control]: Pose CB
[mavros_node-1] [WARN] [1755245092.673054768] [mavros.cmd]: CMD: Unexpected command 11, result 0
[prequal-5] [INFO] [1755245092.681067856] [set_guided_mode]: ✅ Mode successfully changed to GUIDED
[prequal-5] [INFO] [1755245092.704090000] [straight_left_mission]: [INFO] Waiting for MAVROS vision data and control systems...
[prequal-5] [INFO] [1755245092.706076080] [straight_left_mission]: [INFO] Waiting for MAVROS vision pose and speed data...
[prequal-5] [INFO] [1755245092.708000976] [straight_left_mission]: [INFO] ✅ MAVROS vision data available:
[prequal-5] [INFO] [1755245092.709444464] [straight_left_mission]: [INFO]   Vision Pose: x=0.041m, y=0.036m, z=0.004m
[prequal-5] [INFO] [1755245092.710934544] [straight_left_mission]: [INFO]   Vision Speed: x=-0.003m/s, y=-0.003m/s, z=-0.007m/s
[prequal-5] [INFO] [1755245092.712349584] [straight_left_mission]: [INFO]   IMU Heading: -42.1°
[prequal-5] [INFO] [1755245092.715626992] [straight_left_mission]: [INFO]   Speed Status: SPEED_OK
[prequal-5] [INFO] [1755245092.717061008] [straight_left_mission]: [INFO] === MISSION START STATUS (MAVROS-VISION) ===
[prequal-5] [INFO] [1755245092.718509360] [straight_left_mission]: [INFO] MAVROS Vision Pose Status: VALID
[prequal-5] [INFO] [1755245092.719916336] [straight_left_mission]: [INFO] Initial Position: x=0.041m, y=0.036m, z=0.004m
[prequal-5] [INFO] [1755245092.721094800] [straight_left_mission]: [INFO] Initial Heading: -42.1°
[prequal-5] [INFO] [1755245092.722335920] [straight_left_mission]: [INFO] MAVROS Vision Speed Status: VALID
[prequal-5] [INFO] [1755245092.723633168] [straight_left_mission]: [INFO] Initial Velocity: x=-0.003m/s, y=-0.003m/s, z=-0.007m/s
[prequal-5] [INFO] [1755245092.724864880] [straight_left_mission]: [INFO] Target Depth: -0.4m
[prequal-5] [INFO] [1755245092.726192144] [straight_left_mission]: [INFO] Forward Distance: 13.0m
[prequal-5] [INFO] [1755245092.727594928] [straight_left_mission]: [INFO] Descent Delay Before Forward: 2.0s
[prequal-5] [INFO] [1755245092.728983472] [straight_left_mission]: [INFO] Depth Tolerance: ±0.3m
[prequal-5] [INFO] [1755245092.730378224] [straight_left_mission]: [INFO] Distance Tolerance: ±0.5m
[prequal-5] [INFO] [1755245092.731961104] [straight_left_mission]: [INFO] ==========================================
[prequal-5] [INFO] [1755245092.786142448] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245092.921874544] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245093.057343760] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245093.182923952] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245093.318239248] [robot_control]: Pose CB
[dvl_mavros_bridge-3] [INFO] [1755245093.453325008] [dvl_mavros_bridge]: 🎯 Position bridged: [0.036, 0.032, 0.009] m
[prequal-5] [INFO] [1755245093.454425168] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245093.589315056] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245093.724947408] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245093.860821520] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245093.996158064] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245094.131221104] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245094.266258576] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245094.401634896] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245094.529178160] [robot_control]: Pose CB
[prequal-5] [INFO] [1755245094.665678640] [robot_control]: Pose CB
